Day,Week,StreetName,Code,Division,Start,End,In9,In10,In11,In18,In19,In20
20190630,일,남산3호터널,A-22,유출,남산3호터널북단,용암초등학교,309,460,581,1092,1000,834
20190601,토,소월로(회현역),A-23,유입,도동삼거리,숭례문,166,245,348,703,610,493
20190602,일,소월로(회현역),A-23,유입,도동삼거리,숭례문,77,117,171,331,337,290
20190603,월,소월로(회현역),A-23,유입,도동삼거리,숭례문,875,1116,945,699,780,617
20190604,화,소월로(회현역),A-23,유입,도동삼거리,숭례문,760,1010,915,720,854,636
20190605,수,소월로(회현역),A-23,유입,도동삼거리,숭례문,745,987,869,825,926,888
20190606,목,소월로(회현역),A-23,유입,도동삼거리,숭례문,141,174,288,458,346,320
20190607,금,소월로(회현역),A-23,유입,도동삼거리,숭례문,605,968,758,752,821,651
20190608,토,소월로(회현역),A-23,유입,도동삼거리,숭례문,149,202,291,528,415,387
20190609,일,소월로(회현역),A-23,유입,도동삼거리,숭례문,61,116,167,351,286,243
20190610,월,소월로(회현역),A-23,유입,도동삼거리,숭례문,755,1043,955,716,789,617
20190611,화,소월로(회현역),A-23,유입,도동삼거리,숭례문,781,1098,930,706,924,748
20190612,수,소월로(회현역),A-23,유입,도동삼거리,숭례문,723,1091,889,803,891,708
20190613,목,소월로(회현역),A-23,유입,도동삼거리,숭례문,739,1068,1012,755,850,750
20190614,금,소월로(회현역),A-23,유입,도동삼거리,숭례문,706,1087,948,795,833,856
20190615,토,소월로(회현역),A-23,유입,도동삼거리,숭례문,146,244,315,575,517,370
20190616,일,소월로(회현역),A-23,유입,도동삼거리,숭례문,68,109,161,366,388,293
20190617,월,소월로(회현역),A-23,유입,도동삼거리,숭례문,840,1152,882,665,789,638
20190618,화,소월로(회현역),A-23,유입,도동삼거리,숭례문,749,1078,940,738,825,641
20190619,수,소월로(회현역),A-23,유입,도동삼거리,숭례문,782,1072,957,677,810,724
20190620,목,소월로(회현역),A-23,유입,도동삼거리,숭례문,784,1124,932,692,865,670
20190621,금,소월로(회현역),A-23,유입,도동삼거리,숭례문,692,1090,878,719,790,782
20190622,토,소월로(회현역),A-23,유입,도동삼거리,숭례문,170,233,311,673,596,486
20190623,일,소월로(회현역),A-23,유입,도동삼거리,숭례문,95,110,158,386,343,362
20190624,월,소월로(회현역),A-23,유입,도동삼거리,숭례문,828,1119,913,712,729,701
20190625,화,소월로(회현역),A-23,유입,도동삼거리,숭례문,729,1018,1005,705,762,648
20190626,수,소월로(회현역),A-23,유입,도동삼거리,숭례문,738,1106,938,626,776,747
20190627,목,소월로(회현역),A-23,유입,도동삼거리,숭례문,728,1126,914,724,848,720
20190628,금,소월로(회현역),A-23,유입,도동삼거리,숭례문,748,1053,902,745,822,769
20190629,토,소월로(회현역),A-23,유입,도동삼거리,숭례문,144,252,297,603,529,193
20190630,일,소월로(회현역),A-23,유입,도동삼거리,숭례문,95,172,171,365,323,297
20190601,토,소월로(회현역),A-23,유출,숭례문,도동삼거리,62,76,93,167,114,80
20190602,일,소월로(회현역),A-23,유출,숭례문,도동삼거리,28,31,55,78,71,52
20190603,월,소월로(회현역),A-23,유출,숭례문,도동삼거리,165,162,169,242,276,143
20190604,화,소월로(회현역),A-23,유출,숭례문,도동삼거리,124,159,173,288,223,143
20190605,수,소월로(회현역),A-23,유출,숭례문,도동삼거리,160,147,155,313,349,233
20190606,목,소월로(회현역),A-23,유출,숭례문,도동삼거리,67,72,97,114,84,58
20190607,금,소월로(회현역),A-23,유출,숭례문,도동삼거리,136,156,149,237,241,136
20190608,토,소월로(회현역),A-23,유출,숭례문,도동삼거리,70,94,91,161,94,99
20190609,일,소월로(회현역),A-23,유출,숭례문,도동삼거리,30,86,52,73,69,54
20190610,월,소월로(회현역),A-23,유출,숭례문,도동삼거리,129,172,183,244,269,142
20190611,화,소월로(회현역),A-23,유출,숭례문,도동삼거리,152,171,172,310,320,145
20190612,수,소월로(회현역),A-23,유출,숭례문,도동삼거리,166,157,163,321,374,151
20190613,목,소월로(회현역),A-23,유출,숭례문,도동삼거리,162,168,175,292,316,156
20190614,금,소월로(회현역),A-23,유출,숭례문,도동삼거리,176,167,185,373,319,171
20190615,토,소월로(회현역),A-23,유출,숭례문,도동삼거리,61,96,94,152,123,68
20190616,일,소월로(회현역),A-23,유출,숭례문,도동삼거리,25,40,53,84,61,49
20190617,월,소월로(회현역),A-23,유출,숭례문,도동삼거리,146,168,167,315,272,167
20190618,화,소월로(회현역),A-23,유출,숭례문,도동삼거리,147,165,154,266,307,157
20190619,수,소월로(회현역),A-23,유출,숭례문,도동삼거리,148,184,187,357,360,112
20190620,목,소월로(회현역),A-23,유출,숭례문,도동삼거리,145,167,187,295,380,170
