"StationID","NumOfBus","NumOfPeo","X","Y"
120900190,1,1416,126.9659793277,37.469516228
120900191,1,817,126.966851956,37.4698796222
120900192,3,42268,126.9290485663,37.4839130162
120900194,1,999,126.921943609,37.4896512749
120900195,1,1792,126.9082699572,37.4835391709
120900196,1,4255,126.9579499821,37.4637141145
120900197,1,4674,126.9300505356,37.4668169248
120900198,1,3536,126.9300278405,37.4669079232
120900199,2,3414,126.9160683804,37.4778959384
120900200,1,891,126.9599795717,37.4778081338
120900201,1,2975,126.9145351184,37.4809252573
120900202,1,804,126.9130747297,37.4756040638
120900203,1,565,126.9344657489,37.4778363867
120900204,2,1231,126.9141698506,37.4829398637
120900205,1,1093,126.9342753266,37.4868362979
120900206,1,634,126.9340848898,37.4869363286
121000001,10,806,127.038482,37.47859
121000002,11,1166,127.038758,37.477818
121000003,12,1061,127.035902,37.48261
121000004,13,4891,127.036827,37.481927
121000005,19,2601,127.032432,37.487667
121000006,18,2511,127.033097,37.486653
121000007,19,3482,127.030405,37.491895
121000008,18,4727,127.030987,37.491087
121000009,17,7293,127.0284005454,37.4960417459
121000010,18,7143,127.029112,37.494993
121000011,21,5844,127.025438,37.501817
121000012,22,1546,127.02637,37.500785
121000013,23,432,127.0230319441,37.5072264964
121000014,24,3363,127.023728,37.506367
121000015,20,0,127.0199389362,37.5144890979
121000016,19,1195,127.020607,37.512972
121000017,10,258,127.0121292217,37.5083418804
121000018,11,182,127.0110398687,37.5079040519
121000019,16,596,127.0052834138,37.5062923789
121000020,20,6520,127.003792583,37.5057382586
121000021,17,2290,126.9958263651,37.5034152049
121000022,16,136,126.9944510234,37.5029429707
121000023,17,106,126.9900264523,37.5019451598
121000024,16,245,126.9888988467,37.5016386844
121000025,4,4872,127.0141904192,37.4917820873
121000026,2,0,127.0150603111,37.4873287224
121000027,4,3921,127.0152335311,37.4939013534
121000028,5,1874,127.0202869132,37.4954495906
121000029,3,3921,127.0213791246,37.4904906242
121000030,1,1479,127.0211947167,37.4902221284
121000031,2,6072,127.016209575,37.4889343385
121000032,1,1783,127.016373,37.488798
121000034,3,3720,127.0223924271,37.4830536197
121000035,2,1841,127.0216177244,37.4825932992
121000036,5,2906,127.0213146638,37.4865068533
121000037,4,4181,127.0210850063,37.486141046
121000038,5,1468,127.0240035889,37.4966572734
121000039,3,1909,127.0252199753,37.495077386
121000041,3,2116,127.026129,37.493243
121000042,3,0,127.02619,37.4926
121000043,3,2362,127.0285677747,37.4926733807
121000044,4,0,127.0289703428,37.4925858756
121000045,2,2541,127.0255072352,37.4917549551
121000046,3,1976,127.0256530538,37.4915611862
121000047,1,940,127.0277095106,37.4898621407
121000049,5,3660,127.0294,37.489022
121000050,4,1726,127.0298927879,37.4888154264
121000051,4,1534,127.0265915962,37.4881052441
121000052,4,2829,127.0260531533,37.4876295809
121000053,2,1503,127.0309403261,37.4842402482
121000054,2,887,127.030915286,37.4838446697
121000055,5,2990,127.029385,37.493517
121000056,5,3222,127.0320161779,37.4880209971
121000057,2,1512,127.0128545076,37.4964580666
121000058,2,2098,127.0129931226,37.4936114657
121000059,5,3920,127.0073723893,37.492915397
121000060,2,3703,127.0086999609,37.4919294991
121000061,3,1651,127.006543,37.494768
121000062,3,1892,127.006115,37.494383
121000063,4,3903,127.0108918646,37.485744137
121000064,3,1690,127.0094481997,37.4886548292
121000065,3,3515,127.0105005709,37.4854801487
121000066,2,3631,127.0089653123,37.4885115912
121000067,2,5611,127.0116355253,37.4831290593
121000068,3,3678,127.0120799291,37.4832218285
121000069,2,5403,127.0129039587,37.4815015313
121000070,7,5295,127.0085384266,37.4836051072
121000071,6,6325,127.0088052622,37.4833879213
121000072,7,1248,127.0050002096,37.4829303821
121000073,6,5379,127.0055791438,37.4827474318
121000074,1,2337,127.0047242402,37.4819049356
121000075,1,676,127.01091806,37.4792588795
121000076,2,4903,127.0108027917,37.4796986297
121000077,2,1078,127.01686616,37.4819578926
121000078,2,1094,127.0176022215,37.4817361133
121000080,4,0,127.014218486,37.4847318427
121000081,5,8949,127.0154826909,37.4846722109
121000082,2,0,127.0146475713,37.4873846428
121000083,1,2079,127.0133427182,37.4880507136
121000084,1,2357,127.0129740122,37.4877389725
121000085,2,4939,127.0138183639,37.4918244833
121000086,3,0,127.0197550608,37.5028675589
121000087,2,0,127.0220641806,37.501165869
121000088,4,1693,127.0221683272,37.5014758287
121000089,3,0,127.0237030894,37.497723339
121000090,4,706,127.0240400718,37.4975682812
121000091,5,1265,127.0266040758,37.4977839964
121000092,2,1604,127.0227753379,37.4965791206
121000093,2,2408,127.0196095285,37.4956488489
121000094,4,2752,127.0158386954,37.4944725735
121000095,3,1020,127.0132446587,37.4962850117
121000096,6,6844,127.0250021757,37.5028878135
121000097,5,1704,127.0263182236,37.4999282515
121000098,3,962,127.0100874797,37.5165006388
121000099,2,3275,127.0138121653,37.519566705
121000100,2,2262,127.0143123142,37.520141547
121000101,1,3286,127.0155351771,37.5196944471
121000102,1,2938,127.0154198388,37.519963891
121000103,1,2222,127.0144598682,37.5167795255
121000104,1,2310,127.0143897993,37.5171426774
121000105,1,2830,127.0132333639,37.5155920192
121000106,1,3097,127.0128261136,37.5155902619
121000107,9,505,127.019360059,37.5106107906
121000109,4,2732,127.0195614289,37.5150243487
121000110,2,1883,127.0189942083,37.5169785253
121000114,10,429,127.0196823939,37.510420605
121000115,3,3675,127.0219545344,37.5091091024
121000116,3,1349,127.023498,37.505962
121000117,3,0,127.023023,37.504227
121000118,5,0,127.0203784227,37.5034153231
121000119,4,0,127.0140741186,37.504799434
121000120,3,0,127.0153599892,37.5039423259
121000121,3,3243,127.0124196587,37.4999075351
121000123,3,4289,127.0116012521,37.5027974539
121000126,1,0,126.997241463,37.4997774959
121000127,1,1995,126.9906093934,37.4983254782
121000128,3,3248,127.0099438521,37.5168241459
121000129,3,1085,127.0068133523,37.5137525169
121000130,3,1801,127.0069649098,37.5134704636
121000131,4,2460,127.0077585838,37.5092091078
121000132,3,4847,127.0080006792,37.5094758176
121000135,3,761,127.0093531432,37.5062641926
121000136,3,6238,127.0037911468,37.4997035768
121000137,3,434,127.006224253,37.5033529386
121000138,3,3789,127.0040796129,37.5007785827
121000139,1,4899,127.005647362,37.5027203938
121000141,1,3059,126.9910968933,37.4979605693
121000142,1,8354,127.0115829859,37.5017017153
121000143,1,869,127.0067855474,37.5065112699
121000144,2,1453,127.0030788422,37.5053517067
121000145,3,3084,126.987806,37.496634
121000146,4,5106,126.9904449329,37.4931143846
121000147,3,3717,126.9883454584,37.4963554653
121000148,4,2751,126.9898749163,37.493391877
121000149,9,0,126.983319414,37.4966197869
121000152,5,1641,127.0016995144,37.4823078119
121000153,4,4263,126.9965319429,37.4834467703
121000154,3,3903,126.9943843705,37.4867753694
121000155,3,8456,126.9940948938,37.4866230686
121000156,3,2296,126.9961463518,37.4834494617
121000157,3,7434,126.9966270253,37.481265197
121000158,3,2252,126.9861651981,37.4767111473
121000159,3,1853,126.9890955981,37.4786416232
121000160,3,2048,126.9933660869,37.4802035565
121000161,1,3013,126.9930505516,37.4809100052
121000162,1,1448,126.9910193885,37.4840628359
121000165,4,0,126.9820298426,37.4788750474
121000166,1,3615,126.9820179252,37.4750794918
121000168,3,0,127.0007428493,37.4770318475
121000169,2,0,127.0003290247,37.4770678937
121000170,3,0,126.998755084,37.4800397349
121000171,2,0,126.998445273,37.4798144548
121000172,6,0,127.0018917339,37.4820050376
121000173,4,5831,126.9966315625,37.4809462058
121000174,3,3139,126.9943192825,37.4801819797
121000175,6,3293,126.9887157676,37.4780946163
121000176,3,2627,126.9864140138,37.4763264038
121000177,3,2076,127.0060841499,37.4773047284
121000178,1,1148,127.0008920712,37.4748187293
121000179,2,884,126.994632951,37.4737471951
121000181,7,129,126.9871072248,37.4756416406
121000182,3,2438,126.9867646835,37.4753865896
121000183,2,827,126.9906564963,37.4742876115
121000184,3,1033,126.9969179496,37.4733255588
121000185,1,1900,127.0016642941,37.4747736656
121000186,2,2950,127.0066438203,37.4771623235
121000187,1,2338,126.987153,37.490238
121000188,1,2431,126.9892244495,37.4868461988
121000192,3,2196,126.9920624118,37.4905049074
121000193,3,2543,126.991605527,37.4906184149
121000194,9,0,127.0374188123,37.484769125
121000195,4,4866,127.0421051056,37.4833239776
121000196,1,6191,127.0411738713,37.4801407005
121000197,7,972,127.0356382501,37.4761397871
121000198,3,1136,127.0361957339,37.4762864979
121000199,4,1293,127.0319550262,37.4745422778
121000200,3,1945,127.0330913969,37.4747384062
121000201,1,1312,127.0281898414,37.4723552457
121000202,1,931,127.0280952447,37.4720372808
121000203,3,1807,127.0256888887,37.4707123
121000204,3,3756,127.0259375924,37.4706473659
121000205,4,484,127.028006471,37.4674326438
121000206,3,454,127.0283840715,37.4674469714
121000207,5,1917,127.0262568059,37.4653037278
121000208,1,1815,127.0252416636,37.465421093
121000209,4,1441,127.0179066267,37.459029969
121000210,5,317,127.0178420688,37.45850283
121000211,5,221,127.0127200934,37.4574383814
121000212,5,687,127.0142946658,37.4572390563
121000213,10,6282,127.0348614229,37.4832966004
121000214,4,5246,127.0355331348,37.4833784009
121000215,11,5310,127.0382039618,37.4788621279
121000216,4,3370,127.0386916193,37.4794972488
121000217,10,4663,127.0394643327,37.4695857229
121000218,10,2114,127.038353,37.473135
121000219,10,1883,127.0389281035,37.4732795382
121000220,3,1413,127.03836,37.470867
121000221,3,1363,127.039043,37.471255
121000222,10,6028,127.039655,37.468707
121000223,1,8831,127.0352905411,37.4604389951
121000224,1,4426,127.0353491032,37.4599722033
121000225,8,7095,127.0444478156,37.4638411943
121000226,8,6849,127.0445760316,37.4646377256
121000227,3,305,127.048848,37.47021
121000228,3,1368,127.048132,37.474022
121000229,4,521,127.0501271523,37.472091264
121000230,3,3783,127.0453961106,37.4766473684
121000231,3,2458,127.0458263366,37.4720326359
121000232,1,4833,127.0411736115,37.4693625662
121000233,4,1355,127.0417267679,37.4699309709
121000234,2,11,127.0463291535,37.4605595362
121000235,2,871,127.0465822876,37.4604305782
121000236,2,361,127.0476271592,37.4574411837
121000237,2,271,127.048299442,37.4569912574
121000238,2,424,127.0507075609,37.4542914263
121000239,2,43,127.0507924603,37.4544761173
121000240,2,1315,127.051184988,37.4532630544
121000241,2,684,127.0514427432,37.4533278224
121000242,1,2303,127.0577012426,37.4444526002
121000243,1,2574,127.0576688071,37.4448950615
121000244,1,419,127.0632387636,37.4373210738
121000245,1,429,127.0639017256,37.4368629524
121000246,1,502,127.0661353865,37.434378975
121000247,1,710,127.0660515509,37.4347964213
121000248,1,9121,127.070717003,37.4307116816
121000249,5,455,127.04892,37.461686
121000250,5,1024,127.0491561488,37.46200197
121000251,5,487,127.0564153626,37.4583465343
121000252,5,399,127.0547296866,37.4595286806
121000253,5,767,127.063892,37.455227
121000254,5,2136,127.0623888747,37.4562835966
121000255,4,1107,127.0706137216,37.4566844677
121000256,4,1359,127.0718263325,37.4575866482
121000257,5,353,127.0795771893,37.459599266
121000258,5,77,127.0826829531,37.4611155017
121000259,5,511,127.0847576347,37.4614213099
121000260,4,927,127.0914525016,37.4636402535
121000261,4,61,127.0893448195,37.463226455
121000262,1,15660,127.0268505284,37.4975009943
121000263,5,1412,126.9905512938,37.4747183321
121000271,2,6538,127.0277969551,37.4969583114
121000273,2,264,127.048968,37.461503
121000274,2,425,127.04929,37.461987
121000275,2,52,127.056502,37.45834
121000276,2,136,127.054983,37.459503
121000278,2,466,127.062472,37.456297
121000279,2,173,127.070372,37.45667
121000280,2,624,127.071932,37.45769
121000289,6,777,127.047211,37.468475
121000290,4,5771,127.0178189972,37.4851233352
121000294,1,1799,127.0215240699,37.4635709526
121000297,4,3830,127.0177580083,37.4854351267
121000299,6,744,127.0443893195,37.4662408667
121000300,2,7340,127.0078482797,37.4907950688
121000302,3,863,126.9995927933,37.5076135113
121000303,3,3386,127.0003902363,37.5069439929
121000304,1,3738,126.9844538151,37.4854931091
121000305,1,1808,126.9863829259,37.4856847977
121000306,1,2586,126.9903044264,37.4864813449
121000307,1,0,126.9989529395,37.4814274395
121000308,1,2726,126.9950063846,37.4857895887
121000309,1,5019,126.9926575497,37.4874465977
121000310,1,2504,126.9888524928,37.4862946882
121000311,2,2933,126.9847839473,37.4857905167
121000312,1,4660,126.998238317,37.4813463315
121000313,1,4343,126.9974908822,37.4819419487
121000314,2,698,126.9802792405,37.5057628053
121000315,2,597,126.9807882416,37.5057421639
121000472,1,0,126.9834607234,37.4968964454
121000473,1,0,126.982077334,37.4788660436
121000475,1,0,126.9859877808,37.4761920892
121000476,1,0,127.0009712406,37.4767398875
121000479,1,0,126.9852744312,37.4757117127
121000511,1,0,126.9932439729,37.4801666043
121000516,1,0,126.9964065362,37.4811876954
121000517,1,0,127.0054038744,37.4827140991
121000518,1,0,127.00543782,37.4830303855
121000520,1,0,127.0111869156,37.4851556879
121000521,1,0,127.0145108302,37.4878433219
121000524,1,0,127.0143055588,37.4847444476
121000525,1,0,127.0198045684,37.5104503209
121000526,1,0,127.0200501302,37.5108143243
121000530,14,0,126.9828101212,37.4932522904
121000531,15,0,126.9827417832,37.4904372318
121000532,15,0,126.9823285688,37.4875329115
121000533,15,0,126.9820742447,37.4823316953
121000918,1,1010,0.0,0.0
121000919,1,645,0.0,0.0
121000922,2,0,127.035433202,37.484871562
121000923,2,0,127.0355822953,37.4845119763
121000924,2,0,127.0117502773,37.5010465973
121000925,2,0,127.012098701,37.5014574649
121000926,2,0,127.0131870105,37.4964598321
121000927,2,0,127.0197746625,37.495707393
121000928,2,0,127.020370613,37.4954856204
121000929,2,0,127.0157243897,37.494083312
121000930,2,0,127.0128918075,37.496331007
121000938,1,2504,126.9986029929,37.5109358641
121000939,2,2400,126.9973394262,37.5120288778
121000956,6,2036,127.0239827299,37.4632478825
121000957,2,53,127.03021,37.472187
121000958,3,555,127.0300031073,37.4705887328
121000959,6,214,127.0225637854,37.4625290775
121000960,6,1506,127.0246,37.464327
121000961,1,2500,127.0535943471,37.4494457856
121000962,1,6961,127.0541373695,37.4485723622
121000965,1,0,0.0,0.0
121000966,1,0,0.0,0.0
121000973,1,1253,127.0288750119,37.4946530306
121000975,2,0,127.0143808403,37.4940321203
121000976,4,655,127.0101482277,37.5056333558
121000977,4,0,127.0039283325,37.5060680574
121000979,4,134,127.0093836744,37.5061939043
121000980,1,0,127.0016875002,37.5011553019
121000981,1,3619,127.0558227569,37.4473199358
121000982,1,4285,127.0253607989,37.4600108131
121000983,5,718,127.014646275,37.457567017
121000984,2,218,127.0309238538,37.4717085715
121000985,5,460,127.016833601,37.4577874974
121000986,2,5637,127.063037,37.455488
121000987,6,436,127.0588577192,37.4573199746
121000988,6,288,127.058987,37.457779
121001302,1,2776,126.996654439,37.5004271757
121001303,2,0,0.0,0.0
121001304,1,0,0.0,0.0
121001305,1,0,0.0,0.0
121001306,1,0,0.0,0.0
121001307,1,0,0.0,0.0
121001308,1,151,127.0303206264,37.4703613333
121001309,1,2412,127.0237189452,37.4659306678
121001311,13,0,0.0,0.0
121001312,13,0,0.0,0.0
121001313,1,3008,127.024156,37.460467
121001314,6,8726,126.9816636465,37.4751799938
121001315,8,12214,126.9818031214,37.4749266845
121900001,1,2530,126.990586349,37.4746741807
121900002,1,547,127.0439211177,37.4659463794
121900003,1,1770,126.9852046016,37.4972742389
121900004,3,1048,126.9925999385,37.4982913778
121900005,1,45,127.0869136231,37.4596860114
121900006,2,918,126.9947563208,37.4880351307
121900007,2,14753,127.0147370359,37.4937995917
121900008,1,924,127.013237311,37.4802841008
121900009,1,5924,126.9827009681,37.4761745327
121900010,1,1450,126.985816874,37.4950765232
121900011,3,714,126.9903062872,37.4983335637
121900012,1,103,127.0901408997,37.4615398772
121900013,2,5495,127.0367880249,37.4620911714
121900014,2,6406,126.9939998932,37.4867762516
121900015,2,656,127.0184931133,37.4949659925
121900016,1,327,127.0389144339,37.4730822004
121900017,2,3880,126.9924722956,37.4741687951
121900018,1,3246,126.9862027844,37.4936654408
121900019,3,709,126.9880579276,37.4980323894
121900020,1,400,127.0891175352,37.4631743624
121900021,2,5492,127.0352320779,37.4635271111
121900022,2,775,126.9950041608,37.4852218926
121900023,1,2583,127.0212520901,37.493151607
121900024,3,293,126.984184691,37.4854678425
121900025,3,1984,126.9889556704,37.4921140295
121900026,1,2517,127.0176222301,37.485082815
121900027,3,858,126.9916917922,37.4979488983
121900028,2,535,127.0343341849,37.4653349981
121900029,1,2784,127.0208164268,37.4922064267
121900030,3,853,127.0424409464,37.4833310663
121900031,4,8286,127.0351590128,37.4837218339
121900032,2,1007,126.9864643275,37.4857321493
121900033,1,2316,126.9912671152,37.4930288433
121900034,3,1240,126.9933543313,37.4980301028
121900035,4,9643,126.9984655932,37.4814094121
121900036,1,3082,127.0208736098,37.4904357473
121900037,2,4058,127.0121585657,37.5009627535
121900038,2,766,126.9894179086,37.4862118385
121900039,1,2332,126.9905852724,37.4922655561
121900040,1,619,126.9889993086,37.4952967316
121900041,1,1506,126.9936238794,37.4936363379
121900042,3,1120,126.9954070281,37.4987042254
121900043,1,53,127.0325353274,37.4699888265
121900044,1,1255,126.9826374543,37.4770260687
121900045,2,0,0.0,0.0
121900046,2,1712,127.0124970198,37.5026207465
121900047,1,1504,127.0291942381,37.4867142254
121900048,2,735,126.9903543589,37.485106263
121900050,1,415,126.9874958912,37.4976529669
121900051,1,2362,126.9958664743,37.4939491206
121900052,1,1040,127.0263472092,37.4877448571
121900053,2,2424,126.9955119728,37.5026780917
121900054,3,4776,127.0046089193,37.4821455353
121900055,2,51,127.0140046712,37.5023844886
121900058,2,2598,126.9910358078,37.4791373946
121900059,1,2839,126.9923780416,37.4893578225
121900060,1,3552,126.9981113214,37.495387339
121900061,3,0,127.0277580847,37.4897188537
121900062,1,882,127.0003970105,37.5045840073
121900063,3,3114,127.0328539307,37.4746627796
121900064,3,1467,127.0056275624,37.4800296953
121900066,2,50,127.0145622236,37.5020978707
121900067,1,702,127.0158854643,37.5017030173
121900069,1,1990,127.032059133,37.487982238
121900070,2,1712,127.0282687376,37.4673929326
121900071,2,2281,126.9935074494,37.4799386393
121900072,1,1365,126.9917601734,37.4829013653
121900073,1,3020,126.9982730272,37.4962262686
121900074,2,2635,127.0032236261,37.5054364064
121900075,3,865,127.0361685642,37.47621622
121900076,3,2638,127.0064743162,37.4782806055
121900077,1,0,126.989854782,37.4833878138
121900078,1,686,127.0161409896,37.5012857723
121900079,1,2,127.0142060247,37.5025241354
121900080,2,3482,127.0253409803,37.4917135401
121900082,1,1196,126.9924466481,37.4818561289
121900083,2,0,0.0,0.0
121900084,1,622,126.9896622906,37.4770782552
121900085,1,0,126.9886313691,37.4828984023
121900086,1,348,127.0169971,37.5009216068
121900087,1,1323,126.9984335615,37.4991809877
121900088,3,3479,127.0265475067,37.4977272396
121900089,2,1884,127.0030267509,37.4758189221
121900090,1,525,126.9892395363,37.4762690241
121900091,1,964,126.9874848398,37.4825486576
121900092,1,1058,127.0179934519,37.5005700292
121900093,1,779,127.01846691,37.4895945167
121900094,1,163,127.0383773067,37.4729102646
121900095,3,550,127.0000689924,37.5005416631
121900096,1,10326,127.0116067597,37.5018431861
121900097,2,2717,127.0010130728,37.4765668747
121900098,1,50,126.9869170389,37.4834866466
121900099,1,1881,127.0187319391,37.500285166
121900100,2,351,127.0080753177,37.5093091088
121900101,1,1213,127.0163712913,37.4889577449
121900102,1,477,127.0229572589,37.4997374512
121900103,1,5165,127.0120114008,37.5001445674
121900104,2,5708,127.0457968477,37.4718794592
121900105,2,1470,126.9996192259,37.478621176
121900106,1,62,126.986197654,37.4846706169
121900107,1,584,127.0204175134,37.4974383029
121900108,1,112,127.009503154,37.5118203712
121900109,1,2706,127.0130611243,37.4879588324
121900110,2,3633,126.9922195824,37.4797997912
121900111,2,3362,127.0038442922,37.4994674862
121900112,1,1625,127.0124973884,37.4980458485
121900113,1,3584,126.9980947232,37.4809786782
121900114,1,202,127.0117464839,37.5129294245
121900115,1,0,0.0,0.0
121900117,2,729,127.0044198835,37.4979220747
121900118,2,4292,126.9973009069,37.4822348038
121900119,1,1446,126.9929346869,37.474535574
121900120,3,242,126.9828785969,37.4855775952
121900121,1,3261,127.0194823076,37.5152766698
121900122,1,434,127.0178610169,37.4953796962
121900123,1,3530,127.0081468857,37.4912987658
121900124,1,1874,127.0415088094,37.4724090919
121900125,3,10446,127.0077861115,37.4910843274
121900127,1,645,126.9991553697,37.478885422
121900128,1,990,127.0265293897,37.4880755217
121900129,1,3451,127.0264405862,37.4992095778
121900130,1,2524,127.030304584,37.4892316317
121900131,1,2340,127.0433501089,37.4735942872
121900132,1,1036,127.0238377395,37.4872479803
121900133,2,2699,127.036183371,37.4623679984
121900134,2,1052,127.0101625566,37.4861722268
121900135,2,8925,127.0137373697,37.494171868
121900136,1,3603,126.9929415173,37.4740399658
121900137,1,2141,127.0179151927,37.4854513228
121900138,2,918,127.0073810943,37.4779435387
121900139,2,4092,127.0306501862,37.4909256183
121900140,1,972,126.9873511797,37.497333961
121900141,1,610,126.9922654218,37.4738714165
121900142,1,875,126.9883726975,37.49573641
121900143,1,657,127.0167190444,37.4915717993
121900144,1,4034,127.0394643451,37.4782102141
121900145,3,1345,127.0047484587,37.4893768961
121900146,3,1665,126.9890268906,37.4922933558
121900147,1,2472,127.0410922289,37.4797190114
121900148,1,3184,126.9928643282,37.4891551044
121900149,3,1264,126.9873182177,37.4916137524
121900150,1,1642,127.0426750642,37.481430551
121900151,1,2160,126.9921144436,37.490394075
121900152,2,604,126.9872326483,37.4893925216
121900153,1,1869,127.0080547391,37.5072825331
121900154,1,2211,126.9913600147,37.4915969962
121900155,1,1387,127.0120492501,37.4822972976
121900156,1,1689,127.0162208382,37.4887252807
121900157,1,1803,126.9863780826,37.4936339225
121900158,1,1024,127.0192223339,37.4896367481
121900159,1,897,126.9858858024,37.4953901154
121900160,1,2407,126.9853504863,37.4973301255
121900161,1,3694,126.998274091,37.4991467436
121900162,1,1469,127.0289838941,37.4866818374
121900163,2,174,127.017847831,37.4589669003
121900164,1,3090,126.9981271322,37.4962866403
121900165,1,2432,126.9974474717,37.4949403792
121900166,1,2037,126.9957646844,37.4940689638
121900167,1,935,126.9935356582,37.4937462678
121900168,1,1559,126.9911415729,37.493124351
121900169,1,1654,127.050507915,37.4717234502
121900170,2,475,126.9849181821,37.4874341489
121900171,3,2736,126.9873114566,37.4914704762
121900172,3,3095,126.9871713824,37.4773339251
121900173,2,4251,127.030601072,37.4841889736
121900174,1,571,127.0197758876,37.4960642297
121900175,2,1702,127.0002023829,37.4745006419
121900176,4,3059,127.0481441804,37.4739943247
121900177,2,584,127.0268380817,37.4911635361
121900178,1,786,126.9970371859,37.4887416758
121900179,2,3069,127.0043330792,37.4832169599
121900180,6,15853,126.9819882566,37.4778342637
121900182,3,4824,127.0041602025,37.4855580371
121900183,3,3395,127.0041236994,37.5003496563
121900184,2,3720,127.01282537,37.4980214836
121900185,1,0,0.0,0.0
121900186,2,2070,127.0341239158,37.4653404656
121900187,2,327,127.0276674995,37.4894034885
121900188,1,7429,126.9979873131,37.4806398607
121900189,2,369,126.9970535549,37.5038531775
121900190,1,4857,127.0422086895,37.4704687607
121900191,1,3536,127.0068260214,37.4913844544
121900192,2,10445,127.0293529946,37.4936247537
121900193,1,1893,126.998332947,37.4891925225
121900194,1,1088,127.0343725873,37.4677292302
121900195,2,297,126.9998269439,37.5046903379
121900196,1,13016,127.0324034746,37.4840614372
121900197,2,6141,127.0456985516,37.471986729
121900198,2,8862,127.0277539843,37.4969745413
121900199,1,157,127.0321148241,37.4701430308
121900200,1,1982,127.0041758943,37.4830538656
121900201,2,4125,127.0032971651,37.5058391969
121900202,2,2744,127.0305443725,37.4837943042
121900203,1,6409,127.0264125041,37.4997574546
121900204,1,16229,126.982757404,37.4765962586
121900205,1,850,126.9968449505,37.4885452301
121900206,1,338,127.0306513806,37.471705038
121900207,1,932,127.0248050278,37.4954027722
121900208,1,3774,127.0040324571,37.4862032326
121900209,1,527,127.0030405163,37.5085902668
121900210,1,21911,127.0252377566,37.5022998634
121900211,1,894,126.9946958716,37.4879155631
121900212,1,1192,127.0045403744,37.4892597607
121900213,1,2324,127.0051068049,37.5121450074
121900214,2,1548,126.9831179759,37.4770820069
121900215,1,1246,127.0178114323,37.4818370058
121900216,2,900,127.0059940336,37.4956827639
121900217,2,1254,127.0145663212,37.4940798561
121900218,1,5026,127.0234455451,37.5059783892
121900219,1,0,0.0,0.0
121900220,1,790,127.0223727548,37.5005035006
121900221,1,5692,127.0064912987,37.4916070459
121900222,1,2219,127.0196816512,37.4903557536
121900223,1,1472,127.0209866183,37.4861131293
121900224,1,1104,127.0235051656,37.4868903084
121900225,1,3731,127.0216889654,37.4826059016
121900226,1,1787,127.0155437556,37.4846839172
121900227,4,3413,127.0017990126,37.4819888191
121900228,2,1497,127.001793367,37.482328536
121900229,3,0,0.0,0.0
121900230,2,911,127.0169521013,37.4819795068
121900231,2,3104,127.0140414058,37.4811103218
121900232,2,2262,127.0106964976,37.4796463752
121900233,1,3503,127.0143960237,37.4847552499
121900234,2,2537,127.0068689162,37.4781724505
121900235,2,2149,127.0058932787,37.4800107592
121900236,2,2185,127.0050035302,37.4818562644
121900237,1,4882,127.0129084201,37.4877164521
121900238,2,1699,127.0060866692,37.4944221155
121900239,1,902,127.0226916384,37.4965521036
121900240,1,1478,127.0196887018,37.4956749677
121900241,1,489,127.0068991175,37.5114970568
121900242,1,130,127.0131164294,37.5132167314
121900243,1,49,127.0114648241,37.5130042435
121900244,1,95,127.0092995579,37.5119708712
121900245,1,2122,127.0207027838,37.5041168276
121900246,1,35414,127.0219091099,37.5093193564
121900247,2,0,126.9951138327,37.502810538
121900248,3,6047,127.0018492992,37.5036468474
121900250,1,2832,126.9984381123,37.4978969161
121900251,1,2874,127.0068477606,37.5065337938
121900252,2,1560,126.9984708699,37.4999036726
121900253,3,1349,126.9962563718,37.4993800825
121900254,1,4371,126.9982345347,37.4979248474
121900255,2,1337,126.9831329996,37.4907256416
121900258,2,4687,126.9825627245,37.487212153
121900259,2,1303,126.9961734924,37.4834062095
121900260,2,1127,126.9909865905,37.4841087897
121900261,2,2835,126.9949735878,37.4858436536
121900262,2,4659,126.9943312166,37.4868492575
121900263,2,1400,126.9868536435,37.4774465285
121900264,2,9247,126.9964879477,37.4812111266
121900265,2,1601,126.9891702182,37.4786803776
121900266,3,2468,126.9908068274,37.4746336482
121900267,1,1002,126.9863880175,37.476277741
121900269,2,3357,126.9967265422,37.4809786482
121900270,1,1363,126.9942333499,37.4801576456
121900271,1,1097,127.0002804062,37.4771246635
121900273,5,7475,127.0386622548,37.4795630391
121900274,2,392,127.0268099021,37.4692693783
121900276,2,0,0.0,0.0
121900277,3,1698,127.0320262679,37.4745701928
121900278,2,1031,127.0281179589,37.4723103108
121900279,2,207,127.0267443044,37.4691973046
121900280,2,2771,127.0279736684,37.4673857939
121900281,1,3056,127.0135449202,37.480583233
121900284,1,350,127.0341150869,37.468301508
121900286,2,856,127.0807710572,37.455543466
121900287,2,149,127.0816843202,37.4586102133
121900290,3,1072,127.037054348,37.4771882391
121900291,3,1041,127.0420565333,37.4834141055
121900292,1,2331,127.0419262722,37.4809910796
121900293,4,6443,127.0454401748,37.4765950873
121900294,1,2199,127.0216821231,37.5019661186
121900295,2,1027,126.9881108486,37.4781116779
121900296,1,1424,127.0087096724,37.478170527
121900298,3,1142,127.0376175038,37.4773511613
121900299,1,149,127.0426979933,37.4541558204
121900300,1,253,127.04288117,37.4542683928
121900301,1,354,127.0374945827,37.4598886401
121900302,1,539,127.0366377643,37.4599555908
121900303,2,4173,127.0090806179,37.4788364163
121900304,1,193,127.0153740036,37.4564279225
121900305,1,158,127.0173599771,37.4561419958
